Preliminary Day-ahead Scheduling Reserve Summary
Month:,"March, 2009" ,Report Creation Timestamp (EPT):, 08/03/2012 10:28:28 AM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
03/14/2009 05,03/14/2009 09,.000,65767.243000,4607.700,.00,4607.700
03/14/2009 06,03/14/2009 10,.000,67239.141000,4601.000,.00,4601.000
03/14/2009 07,03/14/2009 11,.010,70319.526000,4595.500,45.98,4595.500
03/14/2009 08,03/14/2009 12,.050,73752.655000,4423.300,221.34,4423.300
03/14/2009 09,03/14/2009 13,.050,76361.300000,4565.200,228.32,4565.200
03/14/2009 10,03/14/2009 14,.050,78132.166000,4565.400,228.35,4565.400
03/14/2009 11,03/14/2009 15,.050,77814.227000,4595.500,229.93,4595.500
03/14/2009 12,03/14/2009 16,.050,76346.360000,4518.200,226.04,4518.200
03/14/2009 13,03/14/2009 17,.050,74479.451000,4518.100,226.05,4518.100
03/14/2009 14,03/14/2009 18,.050,72487.667000,4595.400,229.93,4595.400
03/14/2009 15,03/14/2009 19,.000,71120.365000,4545.300,.00,4545.300
03/14/2009 16,03/14/2009 20,.000,70299.935000,4538.100,.00,4538.100
03/14/2009 17,03/14/2009 21,.000,70448.615000,4560.100,.00,4560.100
03/14/2009 18,03/14/2009 22,.010,70970.762000,4595.200,45.99,4595.200
03/14/2009 19,03/14/2009 23,.050,71903.004000,4595.400,229.93,4595.400
03/14/2009 20,03/15/2009 00,.050,74736.964000,4595.300,229.91,4595.300
03/14/2009 21,03/15/2009 01,.050,76281.735000,4595.800,229.90,4595.800
03/14/2009 22,03/15/2009 02,.050,74568.448000,4595.300,229.89,4595.300
03/14/2009 23,03/15/2009 03,.000,71405.151000,4559.300,.00,4559.300
03/14/2009 24,03/15/2009 04,.000,67579.961000,4585.900,.00,4585.900
03/15/2009 01,03/15/2009 05,.000,63914.771000,4527.800,.00,4527.800
03/15/2009 02,03/15/2009 06,.000,61658.791000,4556.800,.00,4556.800
03/15/2009 03,03/15/2009 07,.000,60529.382000,4556.100,.00,4556.100
03/15/2009 04,03/15/2009 08,.000,59751.623000,4558.000,.00,4558.000
03/15/2009 05,03/15/2009 09,.000,59979.814000,4558.900,.00,4558.900
03/15/2009 06,03/15/2009 10,.000,60885.143000,4548.600,.00,4548.600
03/15/2009 07,03/15/2009 11,.000,63056.072000,4547.900,.00,4547.900
03/15/2009 08,03/15/2009 12,.010,65784.688000,4555.500,45.59,4555.500
03/15/2009 09,03/15/2009 13,.050,68560.178000,4541.800,227.22,4541.800
03/15/2009 10,03/15/2009 14,.050,70737.577000,4531.600,226.67,4531.600
03/15/2009 11,03/15/2009 15,.050,71517.668000,4538.900,227.14,4538.900
03/15/2009 12,03/15/2009 16,.050,71453.097000,4442.600,222.29,4442.600
03/15/2009 13,03/15/2009 17,.050,71115.502000,4448.400,222.59,4448.400
03/15/2009 14,03/15/2009 18,.000,70102.772000,4455.500,.00,4455.500
03/15/2009 15,03/15/2009 19,.000,68990.244000,4295.900,.00,4295.900
03/15/2009 16,03/15/2009 20,.000,68081.852000,4451.900,.00,4451.900
03/15/2009 17,03/15/2009 21,.000,68175.804000,4538.900,.00,4538.900
03/15/2009 18,03/15/2009 22,.000,68870.855000,4556.600,.00,4556.600
03/15/2009 19,03/15/2009 23,.050,70081.123000,4555.900,227.95,4555.900
03/15/2009 20,03/16/2009 00,.050,73357.104000,4545.400,227.39,4545.400
03/15/2009 21,03/16/2009 01,.050,75637.866000,4546.400,227.45,4546.400
03/15/2009 22,03/16/2009 02,.050,73402.850000,4456.800,222.99,4456.800
03/15/2009 23,03/16/2009 03,.000,69316.264000,4266.600,.00,4266.600
03/15/2009 24,03/16/2009 04,.000,64829.509000,4266.600,.00,4266.600
03/16/2009 01,03/16/2009 05,.000,61572.098000,4705.300,.00,4705.300
03/16/2009 02,03/16/2009 06,.000,59759.969000,4807.300,.00,4807.300
03/16/2009 03,03/16/2009 07,.000,59041.900000,4804.400,.00,4804.400
03/16/2009 04,03/16/2009 08,.000,59136.177000,4860.100,.00,4860.100
03/16/2009 05,03/16/2009 09,.000,60588.659000,4892.400,.00,4892.400
03/16/2009 06,03/16/2009 10,.010,65319.257000,4879.500,48.82,4879.500
03/16/2009 07,03/16/2009 11,.050,74282.702000,4969.500,248.60,4969.500
03/16/2009 08,03/16/2009 12,.070,80050.497000,5006.200,350.45,5006.200
03/16/2009 09,03/16/2009 13,.070,80453.029000,5006.200,350.44,5006.200
03/16/2009 10,03/16/2009 14,.050,80306.375000,5006.600,250.41,5006.600
03/16/2009 11,03/16/2009 15,.050,80394.413000,5006.000,250.42,5006.000
03/16/2009 12,03/16/2009 16,.050,79887.914000,5006.600,250.47,5006.600
03/16/2009 13,03/16/2009 17,.050,79001.333000,5017.900,250.97,5017.900
03/16/2009 14,03/16/2009 18,.050,78144.030000,5011.800,250.73,5011.800
03/16/2009 15,03/16/2009 19,.050,77219.684000,4904.800,245.35,4904.800
03/16/2009 16,03/16/2009 20,.050,76713.358000,4894.300,244.84,4894.300
03/16/2009 17,03/16/2009 21,.050,76939.988000,5017.700,251.00,5017.700
03/16/2009 18,03/16/2009 22,.050,77682.816000,5017.900,251.05,5017.900
03/16/2009 19,03/16/2009 23,.050,78429.081000,4958.500,248.03,4958.500
03/16/2009 20,03/17/2009 00,.070,80654.381000,4958.400,347.08,4958.400
03/16/2009 21,03/17/2009 01,.070,81615.107000,4949.200,346.44,4949.200
03/16/2009 22,03/17/2009 02,.050,78620.083000,4940.500,247.17,4940.500
03/16/2009 23,03/17/2009 03,.010,73393.418000,4940.200,49.43,4940.200
03/16/2009 24,03/17/2009 04,.000,67609.559000,4910.800,.00,4910.800
03/17/2009 01,03/17/2009 05,.010,63577.754000,4632.900,46.34,4632.900
03/17/2009 02,03/17/2009 06,.000,61587.602000,4799.100,.00,4799.100
03/17/2009 03,03/17/2009 07,.000,60721.072000,4769.200,.00,4769.200
03/17/2009 04,03/17/2009 08,.000,60771.739000,4743.300,.00,4743.300
03/17/2009 05,03/17/2009 09,.000,62080.150000,4804.000,.00,4804.000
03/17/2009 06,03/17/2009 10,.050,66701.103000,4763.800,238.33,4763.800
03/17/2009 07,03/17/2009 11,.050,75356.114000,4793.200,239.77,4793.200
03/17/2009 08,03/17/2009 12,.070,81240.627000,4787.800,335.12,4787.800
03/17/2009 09,03/17/2009 13,.070,81401.343000,4787.700,335.12,4787.700
03/17/2009 10,03/17/2009 14,.070,80929.194000,4787.600,335.10,4787.600
03/17/2009 11,03/17/2009 15,.070,80336.360000,4787.700,335.13,4787.700
03/17/2009 12,03/17/2009 16,.050,79312.735000,4709.300,235.58,4709.300
03/17/2009 13,03/17/2009 17,.050,77963.977000,4710.400,235.63,4710.400
03/17/2009 14,03/17/2009 18,.050,76803.231000,4384.600,219.42,4384.600
03/17/2009 15,03/17/2009 19,.050,75470.159000,4347.700,217.51,4347.700
03/17/2009 16,03/17/2009 20,.050,74198.512000,4538.200,227.06,4538.200
03/17/2009 17,03/17/2009 21,.050,73569.381000,4556.600,227.97,4556.600
03/17/2009 18,03/17/2009 22,.050,73363.948000,4540.400,227.11,4540.400
03/17/2009 19,03/17/2009 23,.050,73180.466000,4691.300,234.66,4691.300
03/17/2009 20,03/18/2009 00,.070,76266.419000,4784.800,334.93,4784.800
03/17/2009 21,03/18/2009 01,.070,78843.779000,4784.700,334.93,4784.700
03/17/2009 22,03/18/2009 02,.050,76506.305000,4785.200,239.35,4785.200
03/17/2009 23,03/18/2009 03,.050,72011.406000,4649.300,232.60,4649.300
03/17/2009 24,03/18/2009 04,.010,66619.820000,4527.800,45.29,4527.800
03/18/2009 01,03/18/2009 05,.000,62842.349000,4591.700,.00,4591.700
03/18/2009 02,03/18/2009 06,.000,60869.799000,4739.700,.00,4739.700
03/18/2009 03,03/18/2009 07,.000,60080.507000,4739.700,.00,4739.700
03/18/2009 04,03/18/2009 08,.000,60230.934000,4738.900,.00,4738.900
03/18/2009 05,03/18/2009 09,.000,61649.722000,4734.100,.00,4734.100
03/18/2009 06,03/18/2009 10,.000,66405.582000,4660.100,.00,4660.100
03/18/2009 07,03/18/2009 11,.050,75152.785000,4648.200,232.55,4648.200
03/18/2009 08,03/18/2009 12,.080,80584.990000,4684.400,374.73,4684.400
03/18/2009 09,03/18/2009 13,.070,80428.444000,4651.600,325.61,4651.600
03/18/2009 10,03/18/2009 14,.050,79091.666000,4399.500,220.05,4399.500
03/18/2009 11,03/18/2009 15,.050,77865.974000,4454.200,222.77,4454.200
03/18/2009 12,03/18/2009 16,.050,76390.501000,4465.500,223.38,4465.500
03/18/2009 13,03/18/2009 17,.050,75117.534000,4524.900,226.37,4524.900
03/18/2009 14,03/18/2009 18,.050,74174.788000,4673.400,233.81,4673.400
03/18/2009 15,03/18/2009 19,.040,73364.622000,4651.200,186.03,4651.200
03/18/2009 16,03/18/2009 20,.000,72159.832000,4583.400,.00,4583.400
03/18/2009 17,03/18/2009 21,.000,71809.080000,4623.600,.00,4623.600
03/18/2009 18,03/18/2009 22,.000,71645.751000,4652.900,.00,4652.900
03/18/2009 19,03/18/2009 23,.000,71821.307000,4693.800,.00,4693.800
03/18/2009 20,03/19/2009 00,.050,74788.107000,4695.800,234.90,4695.800
03/18/2009 21,03/19/2009 01,.070,77217.238000,4699.000,328.93,4699.000
03/18/2009 22,03/19/2009 02,.010,74387.209000,4653.000,46.55,4653.000
03/18/2009 23,03/19/2009 03,.000,69426.504000,4710.000,.00,4710.000
03/18/2009 24,03/19/2009 04,.000,63824.431000,4727.600,.00,4727.600
03/19/2009 01,03/19/2009 05,.000,59470.705000,4262.400,.00,4262.400
03/19/2009 02,03/19/2009 06,.000,57307.725000,4869.300,.00,4869.300
03/19/2009 03,03/19/2009 07,.000,56420.092000,4871.700,.00,4871.700
03/19/2009 04,03/19/2009 08,.000,56387.185000,4873.000,.00,4873.000
03/19/2009 05,03/19/2009 09,.000,57632.238000,4868.500,.00,4868.500
03/19/2009 06,03/19/2009 10,.000,62139.734000,4876.600,.00,4876.600
03/19/2009 07,03/19/2009 11,.000,70895.786000,4886.100,.00,4886.100
03/19/2009 08,03/19/2009 12,.050,76632.802000,4882.200,244.21,4882.200
03/19/2009 09,03/19/2009 13,.050,77003.722000,4918.200,246.01,4918.200
03/19/2009 10,03/19/2009 14,.050,76909.630000,4811.700,240.63,4811.700
03/19/2009 11,03/19/2009 15,.050,77149.358000,4811.000,240.61,4811.000
03/19/2009 12,03/19/2009 16,.070,77186.321000,4774.500,334.22,4774.500
03/19/2009 13,03/19/2009 17,.050,76549.101000,4828.500,241.55,4828.500
03/19/2009 14,03/19/2009 18,.050,75915.649000,4904.200,245.35,4904.200
03/19/2009 15,03/19/2009 19,.050,75177.031000,4917.900,246.02,4917.900
03/19/2009 16,03/19/2009 20,.010,74343.754000,4923.600,49.26,4923.600
03/19/2009 17,03/19/2009 21,.040,74264.393000,4907.400,196.32,4907.400
03/19/2009 18,03/19/2009 22,.050,74643.783000,4898.200,245.00,4898.200
03/19/2009 19,03/19/2009 23,.040,75142.681000,4910.300,196.41,4910.300
03/19/2009 20,03/20/2009 00,.050,78024.017000,4873.400,243.80,4873.400
03/19/2009 21,03/20/2009 01,.100,80653.461000,4870.500,487.05,4870.500
03/19/2009 22,03/20/2009 02,.050,78451.830000,4877.300,243.96,4877.300
03/19/2009 23,03/20/2009 03,.000,73823.817000,4585.800,.00,4585.800
03/19/2009 24,03/20/2009 04,.000,68495.606000,4325.200,.00,4325.200
03/20/2009 01,03/20/2009 05,.000,64525.079000,4506.800,.00,4506.800
03/20/2009 02,03/20/2009 06,.000,62534.745000,4531.500,.00,4531.500
03/20/2009 03,03/20/2009 07,.000,61787.450000,4538.500,.00,4538.500
03/20/2009 04,03/20/2009 08,.000,61918.096000,4580.100,.00,4580.100
03/20/2009 05,03/20/2009 09,.000,63495.579000,4546.200,.00,4546.200
03/20/2009 06,03/20/2009 10,.000,68298.995000,4491.800,.00,4491.800
03/20/2009 07,03/20/2009 11,.050,77078.994000,4406.600,220.40,4406.600
03/20/2009 08,03/20/2009 12,.050,83110.761000,4330.600,216.58,4330.600
03/20/2009 09,03/20/2009 13,.050,83163.440000,4344.900,217.28,4344.900
03/20/2009 10,03/20/2009 14,.050,82242.428000,4351.900,217.69,4351.900
03/20/2009 11,03/20/2009 15,.050,81264.789000,4391.500,219.67,4391.500
03/20/2009 12,03/20/2009 16,.050,80012.846000,4416.100,220.91,4416.100
03/20/2009 13,03/20/2009 17,.050,78641.597000,4445.700,222.43,4445.700
03/20/2009 14,03/20/2009 18,.000,77513.971000,4373.500,.00,4373.500
03/20/2009 15,03/20/2009 19,.000,76059.155000,4403.700,.00,4403.700
03/20/2009 16,03/20/2009 20,.000,74507.338000,4483.400,.00,4483.400
03/20/2009 17,03/20/2009 21,.000,73772.218000,4515.900,.00,4515.900
03/20/2009 18,03/20/2009 22,.000,73418.640000,4508.800,.00,4508.800
03/20/2009 19,03/20/2009 23,.000,73206.964000,4501.200,.00,4501.200
03/20/2009 20,03/21/2009 00,.050,76484.461000,4373.500,218.77,4373.500
03/20/2009 21,03/21/2009 01,.050,79677.936000,4355.700,217.88,4355.700
03/20/2009 22,03/21/2009 02,.050,78566.216000,4413.600,220.82,4413.600
03/20/2009 23,03/21/2009 03,.000,75480.286000,4458.000,.00,4458.000
03/20/2009 24,03/21/2009 04,.000,71340.989000,4543.000,.00,4543.000
03/21/2009 01,03/21/2009 05,.000,67957.263000,4333.300,.00,4333.300
03/21/2009 02,03/21/2009 06,.000,66058.296000,4645.100,.00,4645.100
03/21/2009 03,03/21/2009 07,.000,65380.603000,4644.300,.00,4644.300
03/21/2009 04,03/21/2009 08,.000,65400.478000,4647.100,.00,4647.100
03/21/2009 05,03/21/2009 09,.000,66230.896000,4645.900,.00,4645.900
03/21/2009 06,03/21/2009 10,.010,68396.457000,4642.800,46.44,4642.800
03/21/2009 07,03/21/2009 11,.050,71952.563000,4643.100,232.27,4643.100
03/21/2009 08,03/21/2009 12,.050,75043.413000,4592.400,229.73,4592.400
03/21/2009 09,03/21/2009 13,.050,77080.688000,4593.100,229.78,4593.100
03/21/2009 10,03/21/2009 14,.070,77076.151000,4592.800,321.51,4592.800
03/21/2009 11,03/21/2009 15,.050,75655.649000,4592.800,229.72,4592.800
03/21/2009 12,03/21/2009 16,.050,73571.463000,4590.000,229.67,4590.000
03/21/2009 13,03/21/2009 17,.040,71231.174000,4575.400,183.06,4575.400
03/21/2009 14,03/21/2009 18,.010,68882.198000,4633.600,46.36,4633.600
03/21/2009 15,03/21/2009 19,.000,66660.321000,4634.000,.00,4634.000
03/21/2009 16,03/21/2009 20,.000,65438.388000,4636.000,.00,4636.000
03/21/2009 17,03/21/2009 21,.000,64918.259000,4635.500,.00,4635.500
03/21/2009 18,03/21/2009 22,.000,65265.555000,4636.000,.00,4636.000
03/21/2009 19,03/21/2009 23,.000,66122.243000,4634.400,.00,4634.400
03/21/2009 20,03/22/2009 00,.040,69592.208000,4634.400,185.38,4634.400
03/21/2009 21,03/22/2009 01,.050,72721.040000,4640.200,232.12,4640.200
03/21/2009 22,03/22/2009 02,.040,72080.436000,4620.400,184.82,4620.400
03/21/2009 23,03/22/2009 03,.000,69607.500000,4597.300,.00,4597.300
03/21/2009 24,03/22/2009 04,.000,66429.550000,4485.400,.00,4485.400
03/22/2009 01,03/22/2009 05,.000,63569.058000,4228.800,.00,4228.800
03/22/2009 02,03/22/2009 06,.000,61967.196000,4418.600,.00,4418.600
03/22/2009 03,03/22/2009 07,.000,61347.332000,4420.000,.00,4420.000
03/22/2009 04,03/22/2009 08,.000,61512.460000,4420.100,.00,4420.100
03/22/2009 05,03/22/2009 09,.000,62256.343000,4419.700,.00,4419.700
03/22/2009 06,03/22/2009 10,.000,63864.088000,4410.600,.00,4410.600
03/22/2009 07,03/22/2009 11,.000,66726.059000,4409.700,.00,4409.700
03/22/2009 08,03/22/2009 12,.000,69300.983000,4408.400,.00,4408.400
03/22/2009 09,03/22/2009 13,.040,71037.045000,4415.900,176.65,4415.900
03/22/2009 10,03/22/2009 14,.040,70855.735000,4415.700,176.62,4415.700
03/22/2009 11,03/22/2009 15,.010,69148.293000,4406.700,44.11,4406.700
03/22/2009 12,03/22/2009 16,.000,67548.526000,4407.700,.00,4407.700
03/22/2009 13,03/22/2009 17,.000,66078.027000,4409.600,.00,4409.600
03/22/2009 14,03/22/2009 18,.000,64706.525000,4410.300,.00,4410.300
03/22/2009 15,03/22/2009 19,.000,63165.019000,4411.400,.00,4411.400
03/22/2009 16,03/22/2009 20,.000,62364.519000,4410.200,.00,4410.200
03/22/2009 17,03/22/2009 21,.000,62471.885000,4409.700,.00,4409.700
03/22/2009 18,03/22/2009 22,.000,63308.899000,4410.100,.00,4410.100
03/22/2009 19,03/22/2009 23,.000,64485.078000,4326.200,.00,4326.200
03/22/2009 20,03/23/2009 00,.040,68089.102000,4415.500,176.60,4415.500
03/22/2009 21,03/23/2009 01,.050,72121.593000,4401.600,220.16,4401.600
03/22/2009 22,03/23/2009 02,.040,70595.931000,4402.400,176.11,4402.400
03/22/2009 23,03/23/2009 03,.000,66988.587000,4278.900,.00,4278.900
03/22/2009 24,03/23/2009 04,.000,62926.387000,4288.000,.00,4288.000
03/23/2009 01,03/23/2009 05,.000,59914.440000,4586.400,.00,4586.400
03/23/2009 02,03/23/2009 06,.000,58999.987000,4711.100,.00,4711.100
03/23/2009 03,03/23/2009 07,.000,58843.295000,4708.200,.00,4708.200
03/23/2009 04,03/23/2009 08,.000,59616.772000,4712.400,.00,4712.400
03/23/2009 05,03/23/2009 09,.000,61862.510000,4717.200,.00,4717.200
03/23/2009 06,03/23/2009 10,.000,67361.584000,4683.700,.00,4683.700
03/23/2009 07,03/23/2009 11,.050,77047.580000,4683.900,234.32,4683.900
03/23/2009 08,03/23/2009 12,.050,82841.986000,4629.800,231.59,4629.800
03/23/2009 09,03/23/2009 13,.050,83131.627000,4632.400,231.70,4632.400
03/23/2009 10,03/23/2009 14,.040,82403.802000,4537.200,181.51,4537.200
03/23/2009 11,03/23/2009 15,.040,81685.876000,4560.000,182.44,4560.000
03/23/2009 12,03/23/2009 16,.040,80353.802000,4558.500,182.33,4558.500
03/23/2009 13,03/23/2009 17,.040,79054.409000,4642.600,185.73,4642.600
03/23/2009 14,03/23/2009 18,.040,77804.082000,4682.900,187.30,4682.900
03/23/2009 15,03/23/2009 19,.000,76192.640000,4697.000,.00,4697.000
03/23/2009 16,03/23/2009 20,.000,74703.454000,4656.800,.00,4656.800
03/23/2009 17,03/23/2009 21,.000,74068.788000,4649.700,.00,4649.700
03/23/2009 18,03/23/2009 22,.000,74141.552000,4648.700,.00,4648.700
03/23/2009 19,03/23/2009 23,.040,74740.379000,4663.100,186.53,4663.100
03/23/2009 20,03/24/2009 00,.050,78573.141000,4624.300,231.36,4624.300
03/23/2009 21,03/24/2009 01,.050,82021.454000,4588.000,229.48,4588.000
03/23/2009 22,03/24/2009 02,.040,79953.085000,4623.800,184.97,4623.800
03/23/2009 23,03/24/2009 03,.000,75385.099000,4666.400,.00,4666.400
03/23/2009 24,03/24/2009 04,.000,70268.584000,4657.100,.00,4657.100
03/24/2009 01,03/24/2009 05,.000,66738.375000,4426.400,.00,4426.400
03/24/2009 02,03/24/2009 06,.000,65156.568000,4428.100,.00,4428.100
03/24/2009 03,03/24/2009 07,.000,64764.817000,4422.700,.00,4422.700
03/24/2009 04,03/24/2009 08,.000,65233.391000,4423.900,.00,4423.900
03/24/2009 05,03/24/2009 09,.000,67318.017000,4434.400,.00,4434.400
03/24/2009 06,03/24/2009 10,.040,72500.640000,4418.100,176.71,4418.100
03/24/2009 07,03/24/2009 11,.050,81953.361000,4432.000,221.77,4432.000
03/24/2009 08,03/24/2009 12,.050,86922.478000,4462.000,223.18,4462.000
03/24/2009 09,03/24/2009 13,.050,86145.340000,4461.700,223.17,4461.700
03/24/2009 10,03/24/2009 14,.050,84497.293000,4461.700,223.24,4461.700
03/24/2009 11,03/24/2009 15,.040,83165.730000,4461.700,178.48,4461.700
03/24/2009 12,03/24/2009 16,.040,81526.546000,4432.200,177.34,4432.200
03/24/2009 13,03/24/2009 17,.040,79860.032000,4418.800,176.78,4418.800
03/24/2009 14,03/24/2009 18,.010,78392.716000,4222.600,42.24,4222.600
03/24/2009 15,03/24/2009 19,.000,76653.632000,4231.600,.00,4231.600
03/24/2009 16,03/24/2009 20,.000,75036.325000,4277.900,.00,4277.900
03/24/2009 17,03/24/2009 21,.000,74375.163000,4501.500,.00,4501.500
03/24/2009 18,03/24/2009 22,.000,74527.162000,4493.200,.00,4493.200
03/24/2009 19,03/24/2009 23,.000,75288.041000,4507.100,.00,4507.100
03/24/2009 20,03/25/2009 00,.050,78984.684000,4400.700,220.18,4400.700
03/24/2009 21,03/25/2009 01,.050,82133.753000,4392.600,219.69,4392.600
03/24/2009 22,03/25/2009 02,.040,79628.263000,4420.700,176.83,4420.700
03/24/2009 23,03/25/2009 03,.000,74701.982000,4487.000,.00,4487.000
03/24/2009 24,03/25/2009 04,.000,69503.634000,4456.800,.00,4456.800
03/25/2009 01,03/25/2009 05,.000,65836.305000,4923.100,.00,4923.100
03/25/2009 02,03/25/2009 06,.000,64034.703000,4924.000,.00,4924.000
03/25/2009 03,03/25/2009 07,.000,63294.753000,4923.400,.00,4923.400
03/25/2009 04,03/25/2009 08,.000,63337.848000,4924.600,.00,4924.600
03/25/2009 05,03/25/2009 09,.000,65048.803000,4923.800,.00,4923.800
03/25/2009 06,03/25/2009 10,.000,70066.500000,4938.000,.00,4938.000
03/25/2009 07,03/25/2009 11,.040,79092.540000,4919.300,196.81,4919.300
03/25/2009 08,03/25/2009 12,.050,83914.198000,4918.700,246.07,4918.700
03/25/2009 09,03/25/2009 13,.050,83122.651000,4919.000,246.09,4919.000
03/25/2009 10,03/25/2009 14,.040,81752.757000,4918.900,196.78,4918.900
03/25/2009 11,03/25/2009 15,.040,81005.522000,4918.600,196.73,4918.600
03/25/2009 12,03/25/2009 16,.040,80084.228000,4849.100,193.97,4849.100
03/25/2009 13,03/25/2009 17,.050,78996.165000,4737.200,236.98,4737.200
03/25/2009 14,03/25/2009 18,.050,78098.030000,4915.400,245.96,4915.400
03/25/2009 15,03/25/2009 19,.000,77041.419000,4822.900,.00,4822.900
03/25/2009 16,03/25/2009 20,.000,76140.438000,4906.000,.00,4906.000
03/25/2009 17,03/25/2009 21,.000,76185.709000,4910.000,.00,4910.000
03/25/2009 18,03/25/2009 22,.000,76870.756000,4894.400,.00,4894.400
03/25/2009 19,03/25/2009 23,.000,77703.446000,4923.200,.00,4923.200
03/25/2009 20,03/26/2009 00,.050,80344.231000,4904.000,245.29,4904.000
03/25/2009 21,03/26/2009 01,.050,81834.456000,4903.600,245.31,4903.600
03/25/2009 22,03/26/2009 02,.040,78838.759000,4910.800,196.42,4910.800
03/25/2009 23,03/26/2009 03,.000,73585.388000,4917.100,.00,4917.100
03/25/2009 24,03/26/2009 04,.000,67811.477000,4848.800,.00,4848.800
03/26/2009 01,03/26/2009 05,.000,63557.616000,4817.700,.00,4817.700
03/26/2009 02,03/26/2009 06,.000,61333.621000,4829.700,.00,4829.700
03/26/2009 03,03/26/2009 07,.000,60223.548000,4831.800,.00,4831.800
03/26/2009 04,03/26/2009 08,.000,59920.134000,4831.100,.00,4831.100
03/26/2009 05,03/26/2009 09,.000,61190.412000,4823.500,.00,4823.500
03/26/2009 06,03/26/2009 10,.000,65456.036000,4798.700,.00,4798.700
03/26/2009 07,03/26/2009 11,.040,73862.521000,4729.700,189.22,4729.700
03/26/2009 08,03/26/2009 12,.050,79437.232000,4727.500,236.44,4727.500
03/26/2009 09,03/26/2009 13,.050,80165.408000,4711.400,235.63,4711.400
03/26/2009 10,03/26/2009 14,.050,80522.956000,4817.000,240.95,4817.000
03/26/2009 11,03/26/2009 15,.050,80899.295000,4714.300,235.80,4714.300
03/26/2009 12,03/26/2009 16,.050,80623.020000,4762.700,238.21,4762.700
03/26/2009 13,03/26/2009 17,.050,79941.052000,4565.500,228.42,4565.500
03/26/2009 14,03/26/2009 18,.050,79038.359000,4756.100,237.94,4756.100
03/26/2009 15,03/26/2009 19,.050,77997.232000,4664.800,233.40,4664.800
03/26/2009 16,03/26/2009 20,.040,77152.769000,4793.600,191.76,4793.600
03/26/2009 17,03/26/2009 21,.000,77279.774000,4829.700,.00,4829.700
03/26/2009 18,03/26/2009 22,.000,77552.188000,4820.700,.00,4820.700
03/26/2009 19,03/26/2009 23,.000,77523.618000,4822.800,.00,4822.800
03/26/2009 20,03/27/2009 00,.050,78694.863000,4769.700,238.62,4769.700
03/26/2009 21,03/27/2009 01,.050,79697.454000,4730.500,236.67,4730.500
03/26/2009 22,03/27/2009 02,.010,76907.207000,4706.700,47.10,4706.700
03/26/2009 23,03/27/2009 03,.000,71794.157000,4726.700,.00,4726.700
03/26/2009 24,03/27/2009 04,.000,66064.491000,4733.700,.00,4733.700
03/27/2009 01,03/27/2009 05,.000,61820.578000,4129.800,.00,4129.800
03/27/2009 02,03/27/2009 06,.000,59575.411000,4138.200,.00,4138.200
03/27/2009 03,03/27/2009 07,.000,58480.406000,4138.200,.00,4138.200
03/27/2009 04,03/27/2009 08,.000,58320.309000,4151.200,.00,4151.200
03/27/2009 05,03/27/2009 09,.000,59584.864000,4118.100,.00,4118.100
03/27/2009 06,03/27/2009 10,.000,63967.971000,3925.000,.00,3925.000
03/27/2009 07,03/27/2009 11,.040,72234.172000,3916.300,156.69,3916.300
03/27/2009 08,03/27/2009 12,.040,76943.469000,3877.600,155.11,3877.600
03/27/2009 09,03/27/2009 13,.040,77297.970000,3988.300,159.58,3988.300
03/27/2009 10,03/27/2009 14,.040,76797.431000,4023.800,160.98,4023.800
03/27/2009 11,03/27/2009 15,.010,76394.731000,4023.600,40.25,4023.600
03/27/2009 12,03/27/2009 16,.010,75444.195000,4044.000,40.45,4044.000
03/27/2009 13,03/27/2009 17,.040,74209.125000,4042.300,161.71,4042.300
03/27/2009 14,03/27/2009 18,.000,73066.610000,4051.200,.00,4051.200
03/27/2009 15,03/27/2009 19,.000,71951.685000,4056.100,.00,4056.100
03/27/2009 16,03/27/2009 20,.000,70718.630000,4077.500,.00,4077.500
03/27/2009 17,03/27/2009 21,.000,70256.940000,4076.700,.00,4076.700
03/27/2009 18,03/27/2009 22,.000,70221.190000,3985.800,.00,3985.800
03/27/2009 19,03/27/2009 23,.000,70511.158000,3979.400,.00,3979.400
03/27/2009 20,03/28/2009 00,.040,72439.713000,3933.900,157.32,3933.900
03/27/2009 21,03/28/2009 01,.040,73792.259000,3972.000,158.89,3972.000
03/27/2009 22,03/28/2009 02,.000,71874.261000,3835.500,.00,3835.500
03/27/2009 23,03/28/2009 03,.000,68036.001000,3957.500,.00,3957.500
03/27/2009 24,03/28/2009 04,.000,63369.098000,4024.800,.00,4024.800
03/28/2009 01,03/28/2009 05,.000,59389.154000,4401.900,.00,4401.900
03/28/2009 02,03/28/2009 06,.000,56831.015000,4344.600,.00,4344.600
03/28/2009 03,03/28/2009 07,.000,55497.189000,4353.500,.00,4353.500
03/28/2009 04,03/28/2009 08,.000,54962.393000,4280.100,.00,4280.100
03/28/2009 05,03/28/2009 09,.000,55039.896000,4318.500,.00,4318.500
03/28/2009 06,03/28/2009 10,.000,56395.295000,4302.200,.00,4302.200
03/28/2009 07,03/28/2009 11,.000,59214.692000,4217.300,.00,4217.300
03/28/2009 08,03/28/2009 12,.040,62128.248000,4214.200,168.59,4214.200
03/28/2009 09,03/28/2009 13,.040,65378.205000,4177.801,167.14,4177.801
