Preliminary Day-ahead Scheduling Reserve Summary
Month:,"May, 2011" ,Report Creation Timestamp (EPT):, 03/05/2013 11:35:44 AM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
05/13/2011 08,05/13/2011 12,.000,70827.193000,5187.100,.00,5187.100
05/13/2011 09,05/13/2011 13,.000,74157.109000,5115.100,.00,5115.100
05/13/2011 10,05/13/2011 14,.010,76378.006000,5094.300,50.94,5094.300
05/13/2011 11,05/13/2011 15,.010,78495.985000,5171.200,51.76,5171.200
05/13/2011 12,05/13/2011 16,.010,79716.607000,5163.200,51.69,5163.200
05/13/2011 13,05/13/2011 17,.010,80113.739000,5163.300,51.66,5163.300
05/13/2011 14,05/13/2011 18,.010,80479.253000,5158.600,51.64,5158.600
05/13/2011 15,05/13/2011 19,.010,80082.025000,5157.000,51.59,5157.000
05/13/2011 16,05/13/2011 20,.010,79135.450000,5158.500,51.61,5158.500
05/13/2011 17,05/13/2011 21,.010,78200.264000,5158.500,51.65,5158.500
05/13/2011 18,05/13/2011 22,.010,76828.635000,5089.500,50.92,5089.500
05/13/2011 19,05/13/2011 23,.000,74940.696000,5106.300,.00,5106.300
05/13/2011 20,05/14/2011 00,.000,73627.102000,5087.400,.00,5087.400
05/13/2011 21,05/14/2011 01,.010,74462.455000,4917.600,49.17,4917.600
05/13/2011 22,05/14/2011 02,.000,73435.785000,4889.100,.00,4889.100
05/13/2011 23,05/14/2011 03,.000,69063.373000,4609.800,.00,4609.800
05/13/2011 24,05/14/2011 04,.000,63538.555000,4600.500,.00,4600.500
05/14/2011 01,05/14/2011 05,.000,58693.473000,4229.500,.00,4229.500
05/14/2011 02,05/14/2011 06,.000,55604.981000,4222.700,.00,4222.700
05/14/2011 03,05/14/2011 07,.000,53579.139000,4273.500,.00,4273.500
05/14/2011 04,05/14/2011 08,.000,52445.760000,4235.700,.00,4235.700
05/14/2011 05,05/14/2011 09,.000,52467.827000,4282.700,.00,4282.700
05/14/2011 06,05/14/2011 10,.000,53456.742000,4267.000,.00,4267.000
05/14/2011 07,05/14/2011 11,.000,54807.861000,4272.300,.00,4272.300
05/14/2011 08,05/14/2011 12,.000,57820.034000,4221.600,.00,4221.600
05/14/2011 09,05/14/2011 13,.000,62106.171000,4081.700,.00,4081.700
05/14/2011 10,05/14/2011 14,.010,65502.012000,4240.700,42.41,4240.700
