Preliminary Day-ahead Scheduling Reserve Summary
Month:,"September, 2009" ,Report Creation Timestamp (EPT):, 09/07/2011 11:39:03 AM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
09/12/2009 18,09/12/2009 22,.050,73328.811000,4788.800,239.49,4788.800
09/12/2009 19,09/12/2009 23,.040,72642.566000,4788.900,191.58,4788.900
09/12/2009 20,09/13/2009 00,.040,73266.806000,4788.700,191.55,4788.700
09/12/2009 21,09/13/2009 01,.040,73981.443000,4789.300,191.58,4789.300
09/12/2009 22,09/13/2009 02,.040,71689.757000,4630.100,185.22,4630.100
09/12/2009 23,09/13/2009 03,.000,67767.278000,4750.800,.00,4750.800
09/12/2009 24,09/13/2009 04,.000,62978.563000,4746.300,.00,4746.300
09/13/2009 01,09/13/2009 05,.000,58533.261000,5026.900,.00,5026.900
09/13/2009 02,09/13/2009 06,.000,55387.041000,5058.800,.00,5058.800
09/13/2009 03,09/13/2009 07,.000,53283.886000,5002.400,.00,5002.400
09/13/2009 04,09/13/2009 08,.000,52162.284000,4987.600,.00,4987.600
09/13/2009 05,09/13/2009 09,.000,51452.593000,5022.700,.00,5022.700
09/13/2009 06,09/13/2009 10,.000,51887.974000,4991.900,.00,4991.900
09/13/2009 07,09/13/2009 11,.000,52821.488000,5035.900,.00,5035.900
09/13/2009 08,09/13/2009 12,.000,54332.044000,5002.200,.00,5002.200
09/13/2009 09,09/13/2009 13,.000,58219.746000,4848.400,.00,4848.400
09/13/2009 10,09/13/2009 14,.010,62719.385000,4958.401,49.60,4958.401
09/13/2009 11,09/13/2009 15,.020,66488.172000,4926.601,98.50,4926.601
09/13/2009 12,09/13/2009 16,.040,69348.662000,4961.800,198.49,4961.800
09/13/2009 13,09/13/2009 17,.040,71649.447000,5005.100,200.20,5005.100
09/13/2009 14,09/13/2009 18,.050,73521.762000,5016.800,250.98,5016.800
09/13/2009 15,09/13/2009 19,.050,75015.141000,5016.700,250.89,5016.700
09/13/2009 16,09/13/2009 20,.050,76484.460000,5021.800,251.24,5021.800
09/13/2009 17,09/13/2009 21,.050,77884.180000,5021.700,251.20,5021.700
09/13/2009 18,09/13/2009 22,.050,78747.057000,5021.400,251.18,5021.400
09/13/2009 19,09/13/2009 23,.050,77959.366000,5021.600,251.16,5021.600
09/13/2009 20,09/14/2009 00,.050,78086.363000,5021.600,251.11,5021.600
