Preliminary Day-ahead Scheduling Reserve Summary
Month:,"August, 2011" ,Report Creation Timestamp (EPT):, 10/03/2012 11:29:42 AM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
08/11/2011 17,08/11/2011 21,.080,111788.920000,6693.800,535.48,6693.800
08/11/2011 18,08/11/2011 22,.050,111639.844000,6719.300,336.03,6719.300
08/11/2011 19,08/11/2011 23,.040,109082.214000,5905.200,236.24,5905.200
08/11/2011 20,08/12/2011 00,.010,104385.310000,5955.100,59.56,5955.100
08/11/2011 21,08/12/2011 01,.020,101952.104000,5789.700,115.82,5789.700
08/11/2011 22,08/12/2011 02,.010,99130.815000,5810.100,58.07,5810.100
08/11/2011 23,08/12/2011 03,.000,91947.308000,5839.800,.00,5839.800
08/11/2011 24,08/12/2011 04,.000,83774.151000,5773.500,.00,5773.500
08/12/2011 01,08/12/2011 05,.000,76993.771000,6454.800,.00,6454.800
08/12/2011 02,08/12/2011 06,.000,72372.012000,6462.700,.00,6462.700
08/12/2011 03,08/12/2011 07,.000,69392.599000,6462.700,.00,6462.700
08/12/2011 04,08/12/2011 08,.000,67709.104000,6462.700,.00,6462.700
08/12/2011 05,08/12/2011 09,.000,67721.629000,6455.800,.00,6455.800
08/12/2011 06,08/12/2011 10,.000,70294.911000,6729.200,.00,6729.200
08/12/2011 07,08/12/2011 11,.000,74459.190000,7289.900,.00,7289.900
08/12/2011 08,08/12/2011 12,.000,79269.164000,7390.500,.00,7390.500
08/12/2011 09,08/12/2011 13,.000,84799.179000,7471.800,.00,7471.800
08/12/2011 10,08/12/2011 14,.000,89619.372000,7417.000,.00,7417.000
08/12/2011 11,08/12/2011 15,.000,94765.967000,7460.100,.00,7460.100
08/12/2011 12,08/12/2011 16,.010,99163.826000,7442.700,74.44,7442.700
08/12/2011 13,08/12/2011 17,.020,102508.854000,7429.900,148.62,7429.900
08/12/2011 14,08/12/2011 18,.040,105479.218000,7375.300,295.08,7375.300
08/12/2011 15,08/12/2011 19,.040,108031.611000,7200.600,288.10,7200.600
08/12/2011 16,08/12/2011 20,.050,110012.603000,7182.700,359.21,7182.700
08/12/2011 17,08/12/2011 21,.050,111469.235000,6469.600,323.61,6469.600
08/12/2011 18,08/12/2011 22,.040,111426.018000,6484.300,259.41,6484.300
08/12/2011 19,08/12/2011 23,.040,108267.592000,5785.900,231.46,5785.900
08/12/2011 20,08/13/2011 00,.010,103457.576000,5899.600,58.99,5899.600
08/12/2011 21,08/13/2011 01,.010,101105.519000,5731.200,57.30,5731.200
08/12/2011 22,08/13/2011 02,.000,98336.459000,5729.900,.00,5729.900
08/12/2011 23,08/13/2011 03,.000,91769.360000,5694.700,.00,5694.700
08/12/2011 24,08/13/2011 04,.000,84154.340000,5723.100,.00,5723.100
08/13/2011 01,08/13/2011 05,.000,77410.963000,5933.100,.00,5933.100
08/13/2011 02,08/13/2011 06,.000,72419.378000,5962.400,.00,5962.400
08/13/2011 03,08/13/2011 07,.000,69423.008000,5898.500,.00,5898.500
08/13/2011 04,08/13/2011 08,.000,67369.375000,6017.900,.00,6017.900
08/13/2011 05,08/13/2011 09,.000,66540.757000,6018.000,.00,6018.000
08/13/2011 06,08/13/2011 10,.000,67184.195000,5867.900,.00,5867.900
08/13/2011 07,08/13/2011 11,.000,68476.308000,5957.900,.00,5957.900
08/13/2011 08,08/13/2011 12,.000,70878.044000,6059.000,.00,6059.000
08/13/2011 09,08/13/2011 13,.000,76602.117000,5972.300,.00,5972.300
08/13/2011 10,08/13/2011 14,.000,82973.363000,5953.900,.00,5953.900
08/13/2011 11,08/13/2011 15,.000,89041.342000,5985.300,.00,5985.300
08/13/2011 12,08/13/2011 16,.010,94428.001000,5941.700,59.44,5941.700
08/13/2011 13,08/13/2011 17,.020,98425.308000,5904.100,118.12,5904.100
08/13/2011 14,08/13/2011 18,.040,100844.658000,5775.400,230.98,5775.400
08/13/2011 15,08/13/2011 19,.050,101593.785000,5766.500,288.47,5766.500
08/13/2011 16,08/13/2011 20,.080,101447.264000,5760.100,460.74,5760.100
08/13/2011 17,08/13/2011 21,.100,101241.952000,5761.200,576.12,5761.200
08/13/2011 18,08/13/2011 22,.050,100045.893000,5767.800,288.51,5767.800
08/13/2011 19,08/13/2011 23,.040,97788.770000,5768.500,230.77,5768.500
08/13/2011 20,08/14/2011 00,.020,95438.383000,5861.100,117.26,5861.100
08/13/2011 21,08/14/2011 01,.020,95258.578000,5863.200,117.31,5863.200
08/13/2011 22,08/14/2011 02,.010,93748.449000,5810.400,58.18,5810.400
08/13/2011 23,08/14/2011 03,.000,88913.411000,5893.300,.00,5893.300
08/13/2011 24,08/14/2011 04,.000,82757.543000,5801.700,.00,5801.700
08/14/2011 01,08/14/2011 05,.000,77041.432000,5310.800,.00,5310.800
08/14/2011 02,08/14/2011 06,.000,72679.242000,5298.400,.00,5298.400
08/14/2011 03,08/14/2011 07,.000,69718.730000,5315.500,.00,5315.500
08/14/2011 04,08/14/2011 08,.000,67747.304000,5084.700,.00,5084.700
08/14/2011 05,08/14/2011 09,.000,66749.111000,5401.500,.00,5401.500
